,Date,Time,Station_Name,Station_No,Entry,Exit,Net_Traffic,Year,Month,Day,Hour,Weekday,Is_Holiday
37,2021-03-01,05:00 - 05:59,Magallanes,11,511,354,865,2021,3,1,5,0,False
38,2021-03-01,05:00 - 05:59,Taft,12,1179,987,2166,2021,3,1,5,0,False
39,2021-03-01,06:00 - 06:59,North Ave,0,1385,505,1890,2021,3,1,6,0,False
40,2021-03-01,06:00 - 06:59,Quezon Ave,1,743,299,1042,2021,3,1,6,0,False
41,2021-03-01,06:00 - 06:59,GMA Kamuning,2,1288,484,1772,2021,3,1,6,0,False
42,2021-03-01,06:00 - 06:59,Cubao,3,1172,699,1871,2021,3,1,6,0,False
43,2021-03-01,06:00 - 06:59,Santolan,4,177,304,481,2021,3,1,6,0,False
44,2021-03-01,06:00 - 06:59,Ortigas,5,293,757,1050,2021,3,1,6,0,False
45,2021-03-01,06:00 - 06:59,Shaw Blvd,6,1198,1290,2488,2021,3,1,6,0,False
46,2021-03-01,06:00 - 06:59,Boni Ave,7,721,724,1445,2021,3,1,6,0,False
47,2021-03-01,06:00 - 06:59,Guadalupe,8,888,816,1704,2021,3,1,6,0,False
48,2021-03-01,06:00 - 06:59,Buendia,9,73,410,483,2021,3,1,6,0,False
49,2021-03-01,06:00 - 06:59,Ayala Ave,10,478,1000,1478,2021,3,1,6,0,False
50,2021-03-01,06:00 - 06:59,Magallanes,11,595,522,1117,2021,3,1,6,0,False
51,2021-03-01,06:00 - 06:59,Taft,12,1111,1268,2379,2021,3,1,6,0,False
52,2021-03-01,07:00 - 07:59,North Ave,0,1607,669,2276,2021,3,1,7,0,False
53,2021-03-01,07:00 - 07:59,Quezon Ave,1,895,534,1429,2021,3,1,7,0,False
54,2021-03-01,07:00 - 07:59,GMA Kamuning,2,1688,793,2481,2021,3,1,7,0,False
55,2021-03-01,07:00 - 07:59,Cubao,3,1484,1133,2617,2021,3,1,7,0,False
56,2021-03-01,07:00 - 07:59,Santolan,4,240,544,784,2021,3,1,7,0,False
57,2021-03-01,07:00 - 07:59,Ortigas,5,449,1338,1787,2021,3,1,7,0,False
58,2021-03-01,07:00 - 07:59,Shaw Blvd,6,1351,2043,3394,2021,3,1,7,0,False
59,2021-03-01,07:00 - 07:59,Boni Ave,7,857,973,1830,2021,3,1,7,0,False
60,2021-03-01,07:00 - 07:59,Guadalupe,8,1324,1001,2325,2021,3,1,7,0,False
61,2021-03-01,07:00 - 07:59,Buendia,9,124,601,725,2021,3,1,7,0,False
62,2021-03-01,07:00 - 07:59,Ayala Ave,10,587,1240,1827,2021,3,1,7,0,False
63,2021-03-01,07:00 - 07:59,Magallanes,11,975,766,1741,2021,3,1,7,0,False
64,2021-03-01,07:00 - 07:59,Taft,12,1444,1345,2789,2021,3,1,7,0,False
65,2021-03-01,08:00 - 08:59,North Ave,0,1425,662,2087,2021,3,1,8,0,False
66,2021-03-01,08:00 - 08:59,Quezon Ave,1,550,489,1039,2021,3,1,8,0,False
67,2021-03-01,08:00 - 08:59,GMA Kamuning,2,1720,642,2362,2021,3,1,8,0,False
68,2021-03-01,08:00 - 08:59,Cubao,3,1519,1029,2548,2021,3,1,8,0,False
69,2021-03-01,08:00 - 08:59,Santolan,4,189,552,741,2021,3,1,8,0,False
70,2021-03-01,08:00 - 08:59,Ortigas,5,421,1445,1866,2021,3,1,8,0,False
71,2021-03-01,08:00 - 08:59,Shaw Blvd,6,1249,2253,3502,2021,3,1,8,0,False
72,2021-03-01,08:00 - 08:59,Boni Ave,7,843,873,1716,2021,3,1,8,0,False
73,2021-03-01,08:00 - 08:59,Guadalupe,8,1212,862,2074,2021,3,1,8,0,False
74,2021-03-01,08:00 - 08:59,Buendia,9,133,507,640,2021,3,1,8,0,False
75,2021-03-01,08:00 - 08:59,Ayala Ave,10,583,965,1548,2021,3,1,8,0,False
76,2021-03-01,08:00 - 08:59,Magallanes,11,866,672,1538,2021,3,1,8,0,False
77,2021-03-01,08:00 - 08:59,Taft,12,1379,1354,2733,2021,3,1,8,0,False
78,2021-03-01,09:00 - 09:59,North Ave,0,1393,690,2083,2021,3,1,9,0,False
79,2021-03-01,09:00 - 09:59,Quezon Ave,1,517,391,908,2021,3,1,9,0,False
80,2021-03-01,09:00 - 09:59,GMA Kamuning,2,1585,527,2112,2021,3,1,9,0,False
81,2021-03-01,09:00 - 09:59,Cubao,3,1460,1173,2633,2021,3,1,9,0,False
82,2021-03-01,09:00 - 09:59,Santolan,4,204,513,717,2021,3,1,9,0,False
83,2021-03-01,09:00 - 09:59,Ortigas,5,453,1276,1729,2021,3,1,9,0,False
84,2021-03-01,09:00 - 09:59,Shaw Blvd,6,1350,1874,3224,2021,3,1,9,0,False
85,2021-03-01,09:00 - 09:59,Boni Ave,7,662,740,1402,2021,3,1,9,0,False
86,2021-03-01,09:00 - 09:59,Guadalupe,8,1125,901,2026,2021,3,1,9,0,False
87,2021-03-01,09:00 - 09:59,Buendia,9,129,365,494,2021,3,1,9,0,False
88,2021-03-01,09:00 - 09:59,Ayala Ave,10,528,1135,1663,2021,3,1,9,0,False
89,2021-03-01,09:00 - 09:59,Magallanes,11,623,531,1154,2021,3,1,9,0,False
90,2021-03-01,09:00 - 09:59,Taft,12,1456,1650,3106,2021,3,1,9,0,False
91,2021-03-01,10:00 - 10:59,North Ave,0,996,855,1851,2021,3,1,10,0,False
92,2021-03-01,10:00 - 10:59,Quezon Ave,1,384,458,842,2021,3,1,10,0,False
93,2021-03-01,10:00 - 10:59,GMA Kamuning,2,1237,618,1855,2021,3,1,10,0,False
94,2021-03-01,10:00 - 10:59,Cubao,3,1609,1142,2751,2021,3,1,10,0,False
95,2021-03-01,10:00 - 10:59,Santolan,4,266,415,681,2021,3,1,10,0,False
96,2021-03-01,10:00 - 10:59,Ortigas,5,473,944,1417,2021,3,1,10,0,False
97,2021-03-01,10:00 - 10:59,Shaw Blvd,6,1190,1683,2873,2021,3,1,10,0,False
98,2021-03-01,10:00 - 10:59,Boni Ave,7,628,613,1241,2021,3,1,10,0,False
99,2021-03-01,10:00 - 10:59,Guadalupe,8,988,875,1863,2021,3,1,10,0,False
100,2021-03-01,10:00 - 10:59,Buendia,9,146,274,420,2021,3,1,10,0,False
101,2021-03-01,10:00 - 10:59,Ayala Ave,10,548,1071,1619,2021,3,1,10,0,False
102,2021-03-01,10:00 - 10:59,Magallanes,11,531,390,921,2021,3,1,10,0,False
103,2021-03-01,10:00 - 10:59,Taft,12,1222,1581,2803,2021,3,1,10,0,False
104,2021-03-01,11:00 - 11:59,North Ave,0,956,736,1692,2021,3,1,11,0,False
105,2021-03-01,11:00 - 11:59,Quezon Ave,1,335,498,833,2021,3,1,11,0,False
106,2021-03-01,11:00 - 11:59,GMA Kamuning,2,1005,545,1550,2021,3,1,11,0,False
107,2021-03-01,11:00 - 11:59,Cubao,3,1233,1120,2353,2021,3,1,11,0,False
108,2021-03-01,11:00 - 11:59,Santolan,4,241,239,480,2021,3,1,11,0,False
109,2021-03-01,11:00 - 11:59,Ortigas,5,554,880,1434,2021,3,1,11,0,False
110,2021-03-01,11:00 - 11:59,Shaw Blvd,6,1164,1362,2526,2021,3,1,11,0,False
111,2021-03-01,11:00 - 11:59,Boni Ave,7,539,537,1076,2021,3,1,11,0,False
112,2021-03-01,11:00 - 11:59,Guadalupe,8,859,807,1666,2021,3,1,11,0,False
113,2021-03-01,11:00 - 11:59,Buendia,9,165,219,384,2021,3,1,11,0,False
114,2021-03-01,11:00 - 11:59,Ayala Ave,10,520,796,1316,2021,3,1,11,0,False
115,2021-03-01,11:00 - 11:59,Magallanes,11,415,319,734,2021,3,1,11,0,False
116,2021-03-01,11:00 - 11:59,Taft,12,1218,1463,2681,2021,3,1,11,0,False
117,2021-03-01,12:00 - 12:59,North Ave,0,712,807,1519,2021,3,1,12,0,False
118,2021-03-01,12:00 - 12:59,Quezon Ave,1,357,421,778,2021,3,1,12,0,False
119,2021-03-01,12:00 - 12:59,GMA Kamuning,2,973,635,1608,2021,3,1,12,0,False
120,2021-03-01,12:00 - 12:59,Cubao,3,1226,1065,2291,2021,3,1,12,0,False
121,2021-03-01,12:00 - 12:59,Santolan,4,249,198,447,2021,3,1,12,0,False
122,2021-03-01,12:00 - 12:59,Ortigas,5,536,676,1212,2021,3,1,12,0,False
123,2021-03-01,12:00 - 12:59,Shaw Blvd,6,1112,1113,2225,2021,3,1,12,0,False
124,2021-03-01,12:00 - 12:59,Boni Ave,7,538,477,1015,2021,3,1,12,0,False
125,2021-03-01,12:00 - 12:59,Guadalupe,8,757,774,1531,2021,3,1,12,0,False
126,2021-03-01,12:00 - 12:59,Buendia,9,138,194,332,2021,3,1,12,0,False
127,2021-03-01,12:00 - 12:59,Ayala Ave,10,515,687,1202,2021,3,1,12,0,False
128,2021-03-01,12:00 - 12:59,Magallanes,11,455,293,748,2021,3,1,12,0,False
129,2021-03-01,12:00 - 12:59,Taft,12,1210,1388,2598,2021,3,1,12,0,False
130,2021-03-01,13:00 - 13:59,North Ave,0,653,725,1378,2021,3,1,13,0,False
131,2021-03-01,13:00 - 13:59,Quezon Ave,1,305,373,678,2021,3,1,13,0,False
132,2021-03-01,13:00 - 13:59,GMA Kamuning,2,817,546,1363,2021,3,1,13,0,False
133,2021-03-01,13:00 - 13:59,Cubao,3,1147,929,2076,2021,3,1,13,0,False
134,2021-03-01,13:00 - 13:59,Santolan,4,261,187,448,2021,3,1,13,0,False
135,2021-03-01,13:00 - 13:59,Ortigas,5,516,539,1055,2021,3,1,13,0,False
136,2021-03-01,13:00 - 13:59,Shaw Blvd,6,942,1055,1997,2021,3,1,13,0,False
137,2021-03-01,13:00 - 13:59,Boni Ave,7,516,495,1011,2021,3,1,13,0,False
138,2021-03-01,13:00 - 13:59,Guadalupe,8,722,753,1475,2021,3,1,13,0,False
139,2021-03-01,13:00 - 13:59,Buendia,9,142,152,294,2021,3,1,13,0,False
140,2021-03-01,13:00 - 13:59,Ayala Ave,10,491,773,1264,2021,3,1,13,0,False
141,2021-03-01,13:00 - 13:59,Magallanes,11,448,290,738,2021,3,1,13,0,False
142,2021-03-01,13:00 - 13:59,Taft,12,1203,1434,2637,2021,3,1,13,0,False
143,2021-03-01,14:00 - 14:59,North Ave,0,616,930,1546,2021,3,1,14,0,False
144,2021-03-01,14:00 - 14:59,Quezon Ave,1,329,461,790,2021,3,1,14,0,False
145,2021-03-01,14:00 - 14:59,GMA Kamuning,2,798,679,1477,2021,3,1,14,0,False
146,2021-03-01,14:00 - 14:59,Cubao,3,1090,1144,2234,2021,3,1,14,0,False
147,2021-03-01,14:00 - 14:59,Santolan,4,257,170,427,2021,3,1,14,0,False
148,2021-03-01,14:00 - 14:59,Ortigas,5,597,450,1047,2021,3,1,14,0,False
149,2021-03-01,14:00 - 14:59,Shaw Blvd,6,1103,926,2029,2021,3,1,14,0,False
150,2021-03-01,14:00 - 14:59,Boni Ave,7,629,440,1069,2021,3,1,14,0,False
151,2021-03-01,14:00 - 14:59,Guadalupe,8,731,766,1497,2021,3,1,14,0,False
152,2021-03-01,14:00 - 14:59,Buendia,9,158,165,323,2021,3,1,14,0,False
153,2021-03-01,14:00 - 14:59,Ayala Ave,10,629,685,1314,2021,3,1,14,0,False
154,2021-03-01,14:00 - 14:59,Magallanes,11,423,250,673,2021,3,1,14,0,False
155,2021-03-01,14:00 - 14:59,Taft,12,1229,1482,2711,2021,3,1,14,0,False
156,2021-03-01,15:00 - 15:59,North Ave,0,667,1124,1791,2021,3,1,15,0,False
157,2021-03-01,15:00 - 15:59,Quezon Ave,1,415,430,845,2021,3,1,15,0,False
158,2021-03-01,15:00 - 15:59,GMA Kamuning,2,806,931,1737,2021,3,1,15,0,False
159,2021-03-01,15:00 - 15:59,Cubao,3,1104,1425,2529,2021,3,1,15,0,False
160,2021-03-01,15:00 - 15:59,Santolan,4,308,146,454,2021,3,1,15,0,False
161,2021-03-01,15:00 - 15:59,Ortigas,5,845,467,1312,2021,3,1,15,0,False
162,2021-03-01,15:00 - 15:59,Shaw Blvd,6,1270,974,2244,2021,3,1,15,0,False
163,2021-03-01,15:00 - 15:59,Boni Ave,7,631,502,1133,2021,3,1,15,0,False
164,2021-03-01,15:00 - 15:59,Guadalupe,8,761,867,1628,2021,3,1,15,0,False
165,2021-03-01,15:00 - 15:59,Buendia,9,248,96,344,2021,3,1,15,0,False
166,2021-03-01,15:00 - 15:59,Ayala Ave,10,731,794,1525,2021,3,1,15,0,False
167,2021-03-01,15:00 - 15:59,Magallanes,11,512,236,748,2021,3,1,15,0,False
168,2021-03-01,15:00 - 15:59,Taft,12,1288,1536,2824,2021,3,1,15,0,False
169,2021-03-01,16:00 - 16:59,North Ave,0,683,1242,1925,2021,3,1,16,0,False
170,2021-03-01,16:00 - 16:59,Quezon Ave,1,514,484,998,2021,3,1,16,0,False
171,2021-03-01,16:00 - 16:59,GMA Kamuning,2,903,1272,2175,2021,3,1,16,0,False
172,2021-03-01,16:00 - 16:59,Cubao,3,1223,1557,2780,2021,3,1,16,0,False
173,2021-03-01,16:00 - 16:59,Santolan,4,405,128,533,2021,3,1,16,0,False
174,2021-03-01,16:00 - 16:59,Ortigas,5,1059,380,1439,2021,3,1,16,0,False
175,2021-03-01,16:00 - 16:59,Shaw Blvd,6,1591,1036,2627,2021,3,1,16,0,False
176,2021-03-01,16:00 - 16:59,Boni Ave,7,774,612,1386,2021,3,1,16,0,False
177,2021-03-01,16:00 - 16:59,Guadalupe,8,874,1019,1893,2021,3,1,16,0,False
178,2021-03-01,16:00 - 16:59,Buendia,9,419,108,527,2021,3,1,16,0,False
179,2021-03-01,16:00 - 16:59,Ayala Ave,10,1054,835,1889,2021,3,1,16,0,False
180,2021-03-01,16:00 - 16:59,Magallanes,11,712,256,968,2021,3,1,16,0,False
181,2021-03-01,16:00 - 16:59,Taft,12,1479,1568,3047,2021,3,1,16,0,False
182,2021-03-01,17:00 - 17:59,North Ave,0,833,1363,2196,2021,3,1,17,0,False
183,2021-03-01,17:00 - 17:59,Quezon Ave,1,573,471,1044,2021,3,1,17,0,False
184,2021-03-01,17:00 - 17:59,GMA Kamuning,2,1029,1442,2471,2021,3,1,17,0,False
185,2021-03-01,17:00 - 17:59,Cubao,3,1371,1875,3246,2021,3,1,17,0,False
186,2021-03-01,17:00 - 17:59,Santolan,4,587,142,729,2021,3,1,17,0,False
187,2021-03-01,17:00 - 17:59,Ortigas,5,1249,412,1661,2021,3,1,17,0,False
188,2021-03-01,17:00 - 17:59,Shaw Blvd,6,1739,1304,3043,2021,3,1,17,0,False
189,2021-03-01,17:00 - 17:59,Boni Ave,7,976,851,1827,2021,3,1,17,0,False
190,2021-03-01,17:00 - 17:59,Guadalupe,8,882,1149,2031,2021,3,1,17,0,False
191,2021-03-01,17:00 - 17:59,Buendia,9,519,99,618,2021,3,1,17,0,False
192,2021-03-01,17:00 - 17:59,Ayala Ave,10,1285,942,2227,2021,3,1,17,0,False
193,2021-03-01,17:00 - 17:59,Magallanes,11,1002,356,1358,2021,3,1,17,0,False
194,2021-03-01,17:00 - 17:59,Taft,12,1258,1976,3234,2021,3,1,17,0,False
195,2021-03-01,18:00 - 18:59,North Ave,0,841,1731,2572,2021,3,1,18,0,False
196,2021-03-01,18:00 - 18:59,Quezon Ave,1,400,577,977,2021,3,1,18,0,False
197,2021-03-01,18:00 - 18:59,GMA Kamuning,2,821,1553,2374,2021,3,1,18,0,False
198,2021-03-01,18:00 - 18:59,Cubao,3,1360,1932,3292,2021,3,1,18,0,False
199,2021-03-01,18:00 - 18:59,Santolan,4,387,119,506,2021,3,1,18,0,False
200,2021-03-01,18:00 - 18:59,Ortigas,5,1083,348,1431,2021,3,1,18,0,False
201,2021-03-01,18:00 - 18:59,Shaw Blvd,6,1749,1211,2960,2021,3,1,18,0,False
202,2021-03-01,18:00 - 18:59,Boni Ave,7,845,880,1725,2021,3,1,18,0,False
203,2021-03-01,18:00 - 18:59,Guadalupe,8,782,1328,2110,2021,3,1,18,0,False
204,2021-03-01,18:00 - 18:59,Buendia,9,413,76,489,2021,3,1,18,0,False
205,2021-03-01,18:00 - 18:59,Ayala Ave,10,1205,815,2020,2021,3,1,18,0,False
206,2021-03-01,18:00 - 18:59,Magallanes,11,880,343,1223,2021,3,1,18,0,False
207,2021-03-01,18:00 - 18:59,Taft,12,1205,1805,3010,2021,3,1,18,0,False
208,2021-03-01,19:00 - 19:59,North Ave,0,920,1434,2354,2021,3,1,19,0,False
209,2021-03-01,19:00 - 19:59,Quezon Ave,1,248,532,780,2021,3,1,19,0,False
210,2021-03-01,19:00 - 19:59,GMA Kamuning,2,643,1623,2266,2021,3,1,19,0,False
211,2021-03-01,19:00 - 19:59,Cubao,3,1190,1867,3057,2021,3,1,19,0,False
212,2021-03-01,19:00 - 19:59,Santolan,4,438,122,560,2021,3,1,19,0,False
213,2021-03-01,19:00 - 19:59,Ortigas,5,1114,429,1543,2021,3,1,19,0,False
214,2021-03-01,19:00 - 19:59,Shaw Blvd,6,1496,1175,2671,2021,3,1,19,0,False
215,2021-03-01,19:00 - 19:59,Boni Ave,7,561,797,1358,2021,3,1,19,0,False
216,2021-03-01,19:00 - 19:59,Guadalupe,8,678,1049,1727,2021,3,1,19,0,False
217,2021-03-01,19:00 - 19:59,Buendia,9,217,81,298,2021,3,1,19,0,False
218,2021-03-01,19:00 - 19:59,Ayala Ave,10,1037,716,1753,2021,3,1,19,0,False
219,2021-03-01,19:00 - 19:59,Magallanes,11,535,383,918,2021,3,1,19,0,False
220,2021-03-01,19:00 - 19:59,Taft,12,1048,1602,2650,2021,3,1,19,0,False
221,2021-03-01,20:00 - 20:59,North Ave,0,861,941,1802,2021,3,1,20,0,False
222,2021-03-01,20:00 - 20:59,Quezon Ave,1,172,426,598,2021,3,1,20,0,False
223,2021-03-01,20:00 - 20:59,GMA Kamuning,2,575,1127,1702,2021,3,1,20,0,False
224,2021-03-01,20:00 - 20:59,Cubao,3,1012,1356,2368,2021,3,1,20,0,False
225,2021-03-01,20:00 - 20:59,Santolan,4,172,78,250,2021,3,1,20,0,False
226,2021-03-01,20:00 - 20:59,Ortigas,5,808,466,1274,2021,3,1,20,0,False
227,2021-03-01,20:00 - 20:59,Shaw Blvd,6,1230,1108,2338,2021,3,1,20,0,False
228,2021-03-01,20:00 - 20:59,Boni Ave,7,380,678,1058,2021,3,1,20,0,False
229,2021-03-01,20:00 - 20:59,Guadalupe,8,588,731,1319,2021,3,1,20,0,False
230,2021-03-01,20:00 - 20:59,Buendia,9,97,97,194,2021,3,1,20,0,False
231,2021-03-01,20:00 - 20:59,Ayala Ave,10,928,565,1493,2021,3,1,20,0,False
232,2021-03-01,20:00 - 20:59,Magallanes,11,379,298,677,2021,3,1,20,0,False
233,2021-03-01,20:00 - 20:59,Taft,12,833,956,1789,2021,3,1,20,0,False
234,2021-03-01,21:00 - 21:59,North Ave,0,242,474,716,2021,3,1,21,0,False
235,2021-03-01,21:00 - 21:59,Quezon Ave,1,120,264,384,2021,3,1,21,0,False
236,2021-03-01,21:00 - 21:59,GMA Kamuning,2,330,631,961,2021,3,1,21,0,False
237,2021-03-01,21:00 - 21:59,Cubao,3,457,834,1291,2021,3,1,21,0,False
238,2021-03-01,21:00 - 21:59,Santolan,4,41,63,104,2021,3,1,21,0,False
239,2021-03-01,21:00 - 21:59,Ortigas,5,644,265,909,2021,3,1,21,0,False
240,2021-03-01,21:00 - 21:59,Shaw Blvd,6,767,810,1577,2021,3,1,21,0,False
241,2021-03-01,21:00 - 21:59,Boni Ave,7,309,423,732,2021,3,1,21,0,False
242,2021-03-01,21:00 - 21:59,Guadalupe,8,368,578,946,2021,3,1,21,0,False
243,2021-03-01,21:00 - 21:59,Buendia,9,70,95,165,2021,3,1,21,0,False
244,2021-03-01,21:00 - 21:59,Ayala Ave,10,471,387,858,2021,3,1,21,0,False
245,2021-03-01,21:00 - 21:59,Magallanes,11,197,236,433,2021,3,1,21,0,False
246,2021-03-01,21:00 - 21:59,Taft,12,536,576,1112,2021,3,1,21,0,False
247,2021-03-01,22:00 - 22:59,North Ave,0,0,250,250,2021,3,1,22,0,False
248,2021-03-01,22:00 - 22:59,Quezon Ave,1,2,102,104,2021,3,1,22,0,False
249,2021-03-01,22:00 - 22:59,GMA Kamuning,2,11,312,323,2021,3,1,22,0,False
250,2021-03-01,22:00 - 22:59,Cubao,3,45,245,290,2021,3,1,22,0,False
251,2021-03-01,22:00 - 22:59,Santolan,4,13,12,25,2021,3,1,22,0,False
252,2021-03-01,22:00 - 22:59,Ortigas,5,119,37,156,2021,3,1,22,0,False
253,2021-03-01,22:00 - 22:59,Shaw Blvd,6,99,99,198,2021,3,1,22,0,False
254,2021-03-01,22:00 - 22:59,Boni Ave,7,59,72,131,2021,3,1,22,0,False
255,2021-03-01,22:00 - 22:59,Guadalupe,8,80,40,120,2021,3,1,22,0,False
256,2021-03-01,22:00 - 22:59,Buendia,9,14,11,25,2021,3,1,22,0,False
257,2021-03-01,22:00 - 22:59,Ayala Ave,10,52,30,82,2021,3,1,22,0,False
258,2021-03-01,22:00 - 22:59,Magallanes,11,22,46,68,2021,3,1,22,0,False
259,2021-03-01,22:00 - 22:59,Taft,12,56,56,112,2021,3,1,22,0,False
260,2021-03-01,23:00 - 23:59,North Ave,0,0,25,25,2021,3,1,23,0,False
261,2021-03-01,23:00 - 23:59,Quezon Ave,1,0,14,14,2021,3,1,23,0,False
262,2021-03-01,23:00 - 23:59,GMA Kamuning,2,0,15,15,2021,3,1,23,0,False
263,2021-03-01,23:00 - 23:59,Cubao,3,1,7,8,2021,3,1,23,0,False
264,2021-03-01,23:00 - 23:59,Santolan,4,2,0,2,2021,3,1,23,0,False
265,2021-03-01,23:00 - 23:59,Ortigas,5,0,0,0,2021,3,1,23,0,False
266,2021-03-01,23:00 - 23:59,Shaw Blvd,6,0,0,0,2021,3,1,23,0,False
267,2021-03-01,23:00 - 23:59,Boni Ave,7,0,0,0,2021,3,1,23,0,False
268,2021-03-01,23:00 - 23:59,Guadalupe,8,0,0,0,2021,3,1,23,0,False
269,2021-03-01,23:00 - 23:59,Buendia,9,0,0,0,2021,3,1,23,0,False
270,2021-03-01,23:00 - 23:59,Ayala Ave,10,0,0,0,2021,3,1,23,0,False
271,2021-03-01,23:00 - 23:59,Magallanes,11,0,0,0,2021,3,1,23,0,False
272,2021-03-01,23:00 - 23:59,Taft,12,0,0,0,2021,3,1,23,0,False
273,2021-03-01,00:00 - 00:59,North Ave,0,0,0,0,2021,3,1,0,0,False
274,2021-03-01,00:00 - 00:59,Quezon Ave,1,0,0,0,2021,3,1,0,0,False
275,2021-03-01,00:00 - 00:59,GMA Kamuning,2,0,0,0,2021,3,1,0,0,False
276,2021-03-01,00:00 - 00:59,Cubao,3,0,0,0,2021,3,1,0,0,False
277,2021-03-01,00:00 - 00:59,Santolan,4,0,0,0,2021,3,1,0,0,False
278,2021-03-01,00:00 - 00:59,Ortigas,5,0,0,0,2021,3,1,0,0,False
279,2021-03-01,00:00 - 00:59,Shaw Blvd,6,0,0,0,2021,3,1,0,0,False
280,2021-03-01,00:00 - 00:59,Boni Ave,7,0,0,0,2021,3,1,0,0,False
281,2021-03-01,00:00 - 00:59,Guadalupe,8,0,0,0,2021,3,1,0,0,False
282,2021-03-01,00:00 - 00:59,Buendia,9,0,0,0,2021,3,1,0,0,False
283,2021-03-01,00:00 - 00:59,Ayala Ave,10,0,0,0,2021,3,1,0,0,False
284,2021-03-01,00:00 - 00:59,Magallanes,11,0,0,0,2021,3,1,0,0,False
285,2021-03-01,00:00 - 00:59,Taft,12,0,0,0,2021,3,1,0,0,False
286,2021-03-01,01:00 - 01:59,North Ave,0,0,0,0,2021,3,1,1,0,False
287,2021-03-01,01:00 - 01:59,Quezon Ave,1,0,0,0,2021,3,1,1,0,False
288,2021-03-01,01:00 - 01:59,GMA Kamuning,2,0,0,0,2021,3,1,1,0,False
289,2021-03-01,01:00 - 01:59,Cubao,3,0,0,0,2021,3,1,1,0,False
290,2021-03-01,01:00 - 01:59,Santolan,4,0,0,0,2021,3,1,1,0,False
291,2021-03-01,01:00 - 01:59,Ortigas,5,0,0,0,2021,3,1,1,0,False
