Date_Time,Entry,Year,Month,Day,Hour,Weekday,Is_Holiday,Station_Name
2022-04-20 21:00:00,906.0,2022.0,4.0,20.0,21.0,3.0,0.0,Cubao
2022-04-20 22:00:00,84.0,2022.0,4.0,20.0,22.0,3.0,0.0,Cubao
2022-04-20 23:00:00,0.0,2022.0,4.0,20.0,23.0,3.0,0.0,Cubao
2022-04-21 04:00:00,471.0,2022.0,4.0,21.0,4.0,4.0,0.0,Cubao
2022-04-21 05:00:00,2215.0,2022.0,4.0,21.0,5.0,4.0,0.0,Cubao
2022-04-21 06:00:00,3109.0,2022.0,4.0,21.0,6.0,4.0,0.0,Cubao
2022-04-21 07:00:00,3494.0,2022.0,4.0,21.0,7.0,4.0,0.0,Cubao
2022-04-21 08:00:00,2928.0,2022.0,4.0,21.0,8.0,4.0,0.0,Cubao
2022-04-21 09:00:00,2383.0,2022.0,4.0,21.0,9.0,4.0,0.0,Cubao
2022-04-21 10:00:00,2120.0,2022.0,4.0,21.0,10.0,4.0,0.0,Cubao
2022-04-21 11:00:00,1956.0,2022.0,4.0,21.0,11.0,4.0,0.0,Cubao
2022-04-21 12:00:00,1907.0,2022.0,4.0,21.0,12.0,4.0,0.0,Cubao
2022-04-21 13:00:00,1700.0,2022.0,4.0,21.0,13.0,4.0,0.0,Cubao
2022-04-21 14:00:00,1691.0,2022.0,4.0,21.0,14.0,4.0,0.0,Cubao
2022-04-21 15:00:00,1849.0,2022.0,4.0,21.0,15.0,4.0,0.0,Cubao
2022-04-21 16:00:00,2053.0,2022.0,4.0,21.0,16.0,4.0,0.0,Cubao
2022-04-21 17:00:00,2501.0,2022.0,4.0,21.0,17.0,4.0,0.0,Cubao
2022-04-21 18:00:00,2215.0,2022.0,4.0,21.0,18.0,4.0,0.0,Cubao
2022-04-21 19:00:00,1998.0,2022.0,4.0,21.0,19.0,4.0,0.0,Cubao
2022-04-21 20:00:00,1679.0,2022.0,4.0,21.0,20.0,4.0,0.0,Cubao
2022-04-21 21:00:00,898.0,2022.0,4.0,21.0,21.0,4.0,0.0,Cubao
2022-04-21 22:00:00,65.0,2022.0,4.0,21.0,22.0,4.0,0.0,Cubao
2022-04-21 23:00:00,0.0,2022.0,4.0,21.0,23.0,4.0,0.0,Cubao
2022-04-22 04:00:00,467.0,2022.0,4.0,22.0,4.0,5.0,0.0,Cubao
2022-04-22 05:00:00,2067.0,2022.0,4.0,22.0,5.0,5.0,0.0,Cubao
2022-04-22 06:00:00,2944.0,2022.0,4.0,22.0,6.0,5.0,0.0,Cubao
2022-04-22 07:00:00,3395.0,2022.0,4.0,22.0,7.0,5.0,0.0,Cubao
2022-04-22 08:00:00,3001.0,2022.0,4.0,22.0,8.0,5.0,0.0,Cubao
2022-04-22 09:00:00,2504.0,2022.0,4.0,22.0,9.0,5.0,0.0,Cubao
2022-04-22 10:00:00,1992.0,2022.0,4.0,22.0,10.0,5.0,0.0,Cubao
2022-04-22 11:00:00,2102.0,2022.0,4.0,22.0,11.0,5.0,0.0,Cubao
2022-04-22 12:00:00,2097.0,2022.0,4.0,22.0,12.0,5.0,0.0,Cubao
2022-04-22 13:00:00,1964.0,2022.0,4.0,22.0,13.0,5.0,0.0,Cubao
2022-04-22 14:00:00,1891.0,2022.0,4.0,22.0,14.0,5.0,0.0,Cubao
2022-04-22 15:00:00,1967.0,2022.0,4.0,22.0,15.0,5.0,0.0,Cubao
2022-04-22 16:00:00,2245.0,2022.0,4.0,22.0,16.0,5.0,0.0,Cubao
2022-04-22 17:00:00,2597.0,2022.0,4.0,22.0,17.0,5.0,0.0,Cubao
2022-04-22 18:00:00,2438.0,2022.0,4.0,22.0,18.0,5.0,0.0,Cubao
2022-04-22 19:00:00,2167.0,2022.0,4.0,22.0,19.0,5.0,0.0,Cubao
2022-04-22 20:00:00,1682.0,2022.0,4.0,22.0,20.0,5.0,0.0,Cubao
2022-04-22 21:00:00,999.0,2022.0,4.0,22.0,21.0,5.0,0.0,Cubao
2022-04-22 22:00:00,153.0,2022.0,4.0,22.0,22.0,5.0,0.0,Cubao
2022-04-22 23:00:00,0.0,2022.0,4.0,22.0,23.0,5.0,0.0,Cubao
2022-04-23 04:00:00,304.0,2022.0,4.0,23.0,4.0,6.0,0.0,Cubao
2022-04-23 05:00:00,1541.0,2022.0,4.0,23.0,5.0,6.0,0.0,Cubao
2022-04-23 06:00:00,2081.0,2022.0,4.0,23.0,6.0,6.0,0.0,Cubao
2022-04-23 07:00:00,2201.0,2022.0,4.0,23.0,7.0,6.0,0.0,Cubao
2022-04-23 08:00:00,2175.0,2022.0,4.0,23.0,8.0,6.0,0.0,Cubao
2022-04-23 09:00:00,2106.0,2022.0,4.0,23.0,9.0,6.0,0.0,Cubao
2022-04-23 10:00:00,2029.0,2022.0,4.0,23.0,10.0,6.0,0.0,Cubao
2022-04-23 11:00:00,2261.0,2022.0,4.0,23.0,11.0,6.0,0.0,Cubao
2022-04-23 12:00:00,2396.0,2022.0,4.0,23.0,12.0,6.0,0.0,Cubao
2022-04-23 13:00:00,2243.0,2022.0,4.0,23.0,13.0,6.0,0.0,Cubao
2022-04-23 14:00:00,2391.0,2022.0,4.0,23.0,14.0,6.0,0.0,Cubao
2022-04-23 15:00:00,2507.0,2022.0,4.0,23.0,15.0,6.0,0.0,Cubao
2022-04-23 16:00:00,2573.0,2022.0,4.0,23.0,16.0,6.0,0.0,Cubao
2022-04-23 17:00:00,2544.0,2022.0,4.0,23.0,17.0,6.0,0.0,Cubao
2022-04-23 18:00:00,2166.0,2022.0,4.0,23.0,18.0,6.0,0.0,Cubao
2022-04-23 19:00:00,1875.0,2022.0,4.0,23.0,19.0,6.0,0.0,Cubao
2022-04-23 20:00:00,1480.0,2022.0,4.0,23.0,20.0,6.0,0.0,Cubao
2022-04-23 21:00:00,840.0,2022.0,4.0,23.0,21.0,6.0,0.0,Cubao
2022-04-23 22:00:00,305.0,2022.0,4.0,23.0,22.0,6.0,0.0,Cubao
2022-04-23 23:00:00,0.0,2022.0,4.0,23.0,23.0,6.0,0.0,Cubao
2022-04-24 04:00:00,260.0,2022.0,4.0,24.0,4.0,7.0,0.0,Cubao
2022-04-24 05:00:00,969.0,2022.0,4.0,24.0,5.0,7.0,0.0,Cubao
2022-04-24 06:00:00,1193.0,2022.0,4.0,24.0,6.0,7.0,0.0,Cubao
